"ts_code","symbol","name","area","industry","cnspell","market","list_date","act_name","act_ent_type","delist_date","list_status","fullname","enname","exchange","curr_type","is_hs"
"603583.SH","603583","捷昌驱动","浙江","电气设备","jcqd","主板","20180921","","","","L","浙江捷昌线性驱动科技股份有限公司","Zhejiang Jiecang Linear Motion Technology Co., Ltd.","SSE","CNY","H"
"603585.SH","603585","苏利股份","江苏","农药化肥","slgf","主板","20161214","","","","L","江苏苏利精细化工股份有限公司","Suli Co., Ltd.","SSE","CNY","N"
"603586.SH","603586","金麒麟","山东","汽车配件","jql","主板","20170406","","","","L","山东金麒麟股份有限公司","Shandong Gold Phoenix Co.,Ltd","SSE","CNY","N"
"603587.SH","603587","地素时尚","上海","服饰","dsss","主板","20180622","","","","L","地素时尚股份有限公司","Dazzle Fashion Co.,Ltd","SSE","CNY","N"
"603588.SH","603588","高能环境","北京","环境保护","gnhj","主板","20141229","","","","L","北京高能时代环境技术股份有限公司","Beijing Geoenviron Engineering & Technology, Inc.","SSE","CNY","H"
"603589.SH","603589","口子窖","安徽","白酒","kzj","主板","20150629","","","","L","安徽口子酒业股份有限公司","Anhui Kouzi Distillery Co.,Ltd.","SSE","CNY","H"
"603590.SH","603590","康辰药业","北京","生物制药","kcyy","主板","20180827","","","","L","北京康辰药业股份有限公司","Beijing Konruns Pharmaceutical Co.,Ltd.","SSE","CNY","N"
"603595.SH","603595","东尼电子","浙江","元器件","dndz","主板","20170712","","","","L","浙江东尼电子股份有限公司","Zhejiang Tony Electronic Co., Ltd","SSE","CNY","H"
"603596.SH","603596","伯特利","安徽","汽车配件","btl","主板","20180427","","","","L","芜湖伯特利汽车安全系统股份有限公司","Bethel Automotive Safety Systems Co., Ltd.","SSE","CNY","H"
"603598.SH","603598","引力传媒","北京","互联网","ylcm","主板","20150527","","","","L","引力传媒股份有限公司","Inly Media Co., Ltd.","SSE","CNY","N"
"603599.SH","603599","广信股份","安徽","农药化肥","gxgf","主板","20150513","","","","L","安徽广信农化股份有限公司","Anhui Guangxin Agrochemical Co., Ltd.","SSE","CNY","H"
"603600.SH","603600","永艺股份","浙江","家居用品","yygf","主板","20150123","","","","L","永艺家具股份有限公司","UE Furniture Co., Ltd","SSE","CNY","N"
"603601.SH","603601","再升科技","重庆","玻璃","zskj","主板","20150122","","","","L","重庆再升科技股份有限公司","Chongqing Zaisheng Technology Corp., Ltd","SSE","CNY","N"
"603602.SH","603602","纵横通信","浙江","通信设备","zhtx","主板","20170810","","","","L","杭州纵横通信股份有限公司","Hangzhou Freely Communication Co., Ltd.","SSE","CNY","N"
"603605.SH","603605","珀莱雅","浙江","日用化工","bly","主板","20171115","","","","L","珀莱雅化妆品股份有限公司","Proya Cosmetics Co., Ltd.","SSE","CNY","H"
"603606.SH","603606","东方电缆","浙江","电气设备","dfdl","主板","20141015","","","","L","宁波东方电缆股份有限公司","Ningbo Orient Wires & Cables Co.,Ltd.","SSE","CNY","H"
"603607.SH","603607","京华激光","浙江","造纸","jhjg","主板","20171025","","","","L","浙江京华激光科技股份有限公司","Zhejiang Jinghua Laser Technology Co.,Ltd","SSE","CNY","N"
"603608.SH","603608","天创时尚","广东","服饰","tcss","主板","20160218","梁耀华","外资企业","","L","天创时尚股份有限公司","Topscore Fashion Co.,Ltd.","SSE","CNY","N"
"603609.SH","603609","禾丰股份","辽宁","饲料","hfgf","主板","20140808","","","","L","禾丰食品股份有限公司","Wellhope Foods Co., Ltd.","SSE","CNY","H"
"603610.SH","603610","麒盛科技","浙江","家居用品","qskj","主板","20191029","","","","L","麒盛科技股份有限公司","Keeson Technology Corporation Limited","SSE","CNY","N"
"603611.SH","603611","诺力股份","浙江","专用机械","nlgf","主板","20150128","","","","L","诺力智能装备股份有限公司","Noblelift Intelligent Equipment Co.,Ltd.","SSE","CNY","H"
"603612.SH","603612","索通发展","山东","矿物制品","stfz","主板","20170718","","","","L","索通发展股份有限公司","Sunstone Development Co., Ltd","SSE","CNY","H"
"603613.SH","603613","国联股份","北京","互联网","glgf","主板","20190730","","","","L","北京国联视讯信息技术股份有限公司","Beijing United Information Technology Co.,Ltd.","SSE","CNY","H"
"603615.SH","603615","茶花股份","福建","家居用品","chgf","主板","20170213","","","","L","茶花现代家居用品股份有限公司","Chahua Modern Housewares Co.,Ltd.","SSE","CNY","N"
"603616.SH","603616","韩建河山","北京","水泥","hjhs","主板","20150611","北京市房山区韩村河镇韩村河村经济合作社","无","","L","北京韩建河山管业股份有限公司","Beijing Hanjian Heshan Pipeline Co.,Ltd.","SSE","CNY","N"
"603617.SH","603617","君禾股份","浙江","机械基件","jhgf","主板","20170703","","","","L","君禾泵业股份有限公司","Junhe Pumps Holding Co., Ltd","SSE","CNY","N"
"603618.SH","603618","杭电股份","浙江","电气设备","hdgf","主板","20150217","孙庆炎","民营企业","","L","杭州电缆股份有限公司","Hangzhou Cable Co., Ltd.","SSE","CNY","N"
"603619.SH","603619","中曼石油","上海","石油开采","zmsy","主板","20171117","","","","L","中曼石油天然气集团股份有限公司","Zhongman Petroleum and Natural Gas Group Corp.,Ltd.","SSE","CNY","H"
"603626.SH","603626","科森科技","江苏","元器件","kskj","主板","20170209","","","","L","昆山科森科技股份有限公司","Kunshan Kersen Science & Technology Co.,Ltd","SSE","CNY","N"
"603628.SH","603628","清源股份","福建","电气设备","qygf","主板","20170112","Hong Daniel","外资企业","","L","清源科技股份有限公司","Clenergy Technology Co.,Ltd.","SSE","CNY","N"
"603629.SH","603629","利通电子","江苏","元器件","ltdz","主板","20181224","","","","L","江苏利通电子股份有限公司","Jiangsu Lettall Electronic Co.,Ltd.","SSE","CNY","H"
"603630.SH","603630","拉芳家化","广东","日用化工","lfjh","主板","20170313","","","","L","拉芳家化股份有限公司","Lafang China Co.,Ltd","SSE","CNY","N"
"603633.SH","603633","徕木股份","上海","汽车配件","lmgf","主板","20161117","","","","L","上海徕木电子股份有限公司","Shanghai Laimu Electronics Co.,Ltd.","SSE","CNY","N"
"603636.SH","603636","南威软件","福建","软件服务","nwrj","主板","20141230","吴志雄","民营企业","","L","南威软件股份有限公司","Linewell Software Co., Ltd.","SSE","CNY","H"
"603637.SH","603637","镇海股份","浙江","建筑工程","zhgf","主板","20170208","余姚市国有资产管理办公室","地方国企","","L","镇海石化工程股份有限公司","Zhenhai Petrochemical Engineering Co., LTD","SSE","CNY","N"
"603638.SH","603638","艾迪精密","山东","专用机械","adjm","主板","20170120","冯晓鸿","外资企业","","L","烟台艾迪精密机械股份有限公司","Yantai Eddie Precision Machinery Co.,Ltd","SSE","CNY","H"
"603639.SH","603639","海利尔","山东","农药化肥","hle","主板","20170112","","","","L","海利尔药业集团股份有限公司","Hailir Pesticides and Chemicals Group Co.,Ltd.","SSE","CNY","H"
"603648.SH","603648","畅联股份","上海","仓储物流","clgf","主板","20170913","上海市浦东新区国有资产监督管理委员会","地方国企","","L","上海畅联国际物流股份有限公司","Shanghai Shine-Link International Logistics Co., Ltd.","SSE","CNY","N"
"603650.SH","603650","彤程新材","上海","化工原料","tcxc","主板","20180627","Zhang Ning","外资企业","","L","彤程新材料集团股份有限公司","Red Avenue New Materials Group Co., Ltd.","SSE","CNY","H"
"603655.SH","603655","朗博科技","江苏","汽车配件","lbkj","主板","20171229","戚建国","民营企业","","L","常州朗博密封科技股份有限公司","Changzhou Langbo Sealing Technologies Co.,Ltd.","SSE","CNY","N"
"603656.SH","603656","泰禾智能","安徽","专用机械","thzn","主板","20170321","","","","L","合肥泰禾智能科技集团股份有限公司","Hefei Taihe Intelligent Technology Group Co.,Ltd.","SSE","CNY","N"
"603657.SH","603657","春光科技","浙江","家用电器","cgkj","主板","20180730","","","","L","金华春光橡塑科技股份有限公司","Jinhua Chunguang Technology Co.,Ltd","SSE","CNY","N"
"603658.SH","603658","安图生物","河南","医疗保健","atsw","主板","20160901","","","","L","郑州安图生物工程股份有限公司","Autobio Diagnostics CO.,Ltd","SSE","CNY","H"
"603659.SH","603659","璞泰来","上海","化工原料","ptl","主板","20171103","","","","L","上海璞泰来新能源科技股份有限公司","Shanghai Putailai New Energy Technology Co.,Ltd.","SSE","CNY","H"
"603660.SH","603660","苏州科达","江苏","IT设备","szkd","主板","20161201","","","","L","苏州科达科技股份有限公司","Suzhou Keda Technology Co.,Ltd","SSE","CNY","N"
"603661.SH","603661","恒林股份","浙江","家居用品","hlgf","主板","20171121","","","","L","恒林家居股份有限公司","Henglin Home Furnishings Co.,Ltd","SSE","CNY","H"
"603662.SH","603662","柯力传感","浙江","电器仪表","klcg","主板","20190806","","","","L","宁波柯力传感科技股份有限公司","Keli Sensing Technology (Ningbo) Co.,Ltd.","SSE","CNY","H"
"603663.SH","603663","三祥新材","福建","小金属","sxxc","主板","20160801","","","","L","三祥新材股份有限公司","Sanxiang Advanced Materials Co., Ltd.","SSE","CNY","H"
"603665.SH","603665","康隆达","浙江","服饰","kld","主板","20170313","","","","L","浙江康隆达特种防护科技股份有限公司","Zhejiang Kanglongda Special Protection Technology Co., Ltd.","SSE","CNY","N"
"603666.SH","603666","亿嘉和","江苏","专用机械","yjh","主板","20180612","","","","L","亿嘉和科技股份有限公司","Yijiahe Technology Co.,Ltd.","SSE","CNY","N"
"603667.SH","603667","五洲新春","浙江","机械基件","wzxc","主板","20161025","","","","L","浙江五洲新春集团股份有限公司","Zhejiang XCC Group Co.,Ltd.","SSE","CNY","H"
"603668.SH","603668","天马科技","福建","饲料","tmkj","主板","20170117","","","","L","福建天马科技集团股份有限公司","Fujian Tianma Science and Technology Group Co.,Ltd","SSE","CNY","H"
"603669.SH","603669","灵康药业","西藏","化学制药","lkyy","主板","20150528","","","","L","灵康药业集团股份有限公司","Lionco Pharmaceutical Group Co.,Ltd.","SSE","CNY","N"
"603676.SH","603676","卫信康","西藏","化学制药","wxk","主板","20170721","","","","L","西藏卫信康医药股份有限公司","Xizang Weixinkang Pharmaceutical Co., Ltd.","SSE","CNY","N"
"603677.SH","603677","奇精机械","浙江","家用电器","qjjx","主板","20170206","宁波市人民政府国有资产监督管理委员会","地方国企","","L","奇精机械股份有限公司","Qijing Machinery Co., Ltd.","SSE","CNY","N"
"603678.SH","603678","火炬电子","福建","元器件","hjdz","主板","20150126","","","","L","福建火炬电子科技股份有限公司","Fujian Torch Electron Technology Co.,Ltd.","SSE","CNY","H"
"603679.SH","603679","华体科技","四川","电气设备","htkj","主板","20170621","","","","L","四川华体照明科技股份有限公司","Sichuan Huati Lighting Technology Co.,Ltd.","SSE","CNY","N"
"603680.SH","603680","今创集团","江苏","运输设备","jcjt","主板","20180227","","","","L","今创集团股份有限公司","Ktk Group Co.,Ltd.","SSE","CNY","H"
"603681.SH","603681","永冠新材","上海","化工原料","ygxc","主板","20190326","","","","L","上海永冠众诚新材料科技(集团)股份有限公司","Shanghai Yongguan Adhesive Products Corp.,Ltd","SSE","CNY","N"
"603682.SH","603682","锦和商管","上海","房产服务","jhsg","主板","20200421","郁敏珺","民营企业","","L","上海锦和商业经营管理股份有限公司","Shanghai Golden Union Commercial Management Co.,Ltd.","SSE","CNY","N"
"603683.SH","603683","晶华新材","上海","化工原料","jhxc","主板","20171020","","","","L","上海晶华胶粘新材料股份有限公司","Shanghai Smith Adhesive New Material Co., Ltd","SSE","CNY","N"
"603685.SH","603685","晨丰科技","浙江","电气设备","cfkj","主板","20171127","丁闵","民营企业","","L","浙江晨丰科技股份有限公司","Zhejiang Chenfeng Technology Co., Ltd.","SSE","CNY","N"
"603686.SH","603686","福龙马","福建","环境保护","flm","主板","20150126","","","","L","福龙马集团股份有限公司","Fulongma Group Co.,Ltd.","SSE","CNY","N"
"603687.SH","603687","大胜达","浙江","广告包装","dsd","主板","20190726","","","","L","浙江大胜达包装股份有限公司","Zhejiang Great Shengda Packaging Co.,Ltd","SSE","CNY","N"
"603688.SH","603688","石英股份","江苏","矿物制品","sygf","主板","20141031","","","","L","江苏太平洋石英股份有限公司","Jiangsu Pacific Quartz Co.,Ltd.","SSE","CNY","H"
"603689.SH","603689","皖天然气","安徽","供气供热","wtrq","主板","20170110","","","","L","安徽省天然气开发股份有限公司","Anhui Province Natural Gas Development Co.,Ltd.","SSE","CNY","N"
"603690.SH","603690","至纯科技","上海","半导体","zckj","主板","20170113","","","","L","上海至纯洁净系统科技股份有限公司","PNC Process Systems Co., Ltd","SSE","CNY","H"
"603693.SH","603693","江苏新能","江苏","新型电力","jsxn","主板","20180703","","","","L","江苏省新能源开发股份有限公司","Jiangsu New Energy Development Co., Ltd.","SSE","CNY","H"
"603696.SH","603696","安记食品","福建","食品","ajsp","主板","20151209","","","","L","安记食品股份有限公司","Anji Foodstuff Co., Ltd","SSE","CNY","N"
"603697.SH","603697","有友食品","重庆","食品","yysp","主板","20190508","","","","L","有友食品股份有限公司","Youyou Foods Co.,Ltd.","SSE","CNY","N"
"603698.SH","603698","航天工程","北京","专用机械","htgc","主板","20150128","","","","L","航天长征化学工程股份有限公司","Changzheng Engineering Technology Co.,Ltd","SSE","CNY","H"
"603699.SH","603699","纽威股份","江苏","机械基件","nwgf","主板","20140117","","","","L","苏州纽威阀门股份有限公司","Neway Valve (Suzhou) Co., Ltd.","SSE","CNY","H"
"603700.SH","603700","宁水集团","浙江","电器仪表","nsjt","主板","20190122","","","","L","宁波水表(集团)股份有限公司","Ningbo Water Meter (Group) Co., Ltd.","SSE","CNY","N"
"603701.SH","603701","德宏股份","浙江","汽车配件","dhgf","主板","20160412","宁波市镇海区国有资产管理服务中心","地方国企","","L","浙江德宏汽车电子电器股份有限公司","Zhejiang Dehong Automotive Electronic & Electrical Co., Ltd.","SSE","CNY","N"
